@relation mortgage
@attribute X1MonthCDRate numeric
@attribute X1Y-CMaturityRate numeric
@attribute X3M-Rate-AuctionAverage numeric
@attribute X3M-Rate-SecondaryMarket numeric
@attribute X3Y-CMaturityRate numeric
@attribute X5Y-CMaturityRate numeric
@attribute bankCredit numeric
@attribute currency numeric
@attribute demandDeposits numeric
@attribute federalFunds numeric
@attribute moneyStock numeric
@attribute checkableDeposits numeric
@attribute loansLeases numeric
@attribute savingsDeposits numeric
@attribute tradeCurrencies numeric
@attribute class numeric
@attribute group {0,1}
@data
14.02,105.907,18.37,12.7,12.21,14.17,14.36,1300.2,121.2,230.2,14.79,430.3,305.3,986.8,342.9,13.83,0
8.89,93.083,9.81,8.09,7.98,7.77,7.75,2540.7,218.6,277.9,9.14,779.7,552.3,1974.4,862.8,7.86,0
5.98,77.09,7.87,5.63,5.64,6.27,6.41,3482.9,368.1,381.5,6,1146.6,769.6,2496.6,1086.2,6,1
11.46,128.144,14.42,10.63,10.61,12.63,12.84,1689.7,154.2,241.6,11.68,544.1,384.2,1285.6,686,11.95,0
7.63,111.061,10.51,6.96,7.04,7.91,8.06,1963.5,169.8,267.4,7.82,627.1,452.1,1494.4,823.5,7.52,0
5.33,84.827,7.02,5.01,4.93,5.1,5.28,3626.1,372.3,395.7,5.53,1118.1,737.4,2637.5,1156.1,4.93,1
4.4,84.374,8.57,4.43,4.39,6.48,6.89,3249.3,344.4,385.6,4.28,1152.3,798.1,2279.9,1203.6,5.51,1
6.96,93.566,10.97,5.12,5.17,8.01,8.38,2248.8,194.7,295.3,7.03,757.3,556.4,1719.6,945.6,6.73,0
3.2,89.166,8.07,3.15,3.09,5.06,5.95,2961,294.1,340.1,3.03,1029.9,728.3,2116.9,1187.4,3.6,1
15.73,100.919,15.82,14.19,14.52,14.57,14.36,1254.8,118.3,238.8,16.28,427.3,305.4,946.5,371.3,15.11,0
6.16,97.971,9.05,5.63,5.66,6.56,6.77,2143.4,184.2,295.3,6.12,733.5,543.6,1630,961.9,6.06,1
7.39,83.595,9.56,6.52,6.47,7.34,7.62,2749.8,248.4,276,7.17,827.1,571.6,2117.6,926.1,6.78,0
5.61,90.976,7.97,5.26,5.25,6.52,6.66,3859.1,401.8,401.6,5.4,1074.8,664.6,2843.6,1302.9,5.94,1
9.08,87.886,10.81,8.36,8.26,9.27,9.23,2436,213.2,284.8,9.08,785.5,566.1,1875.1,920,9.11,0
6.66,87.755,10.16,5.85,5.74,7.63,7.91,2272.9,198.6,289.6,6.66,759.2,554.6,1734.6,937.8,6.77,0
6,77.982,7.53,5.35,5.43,5.83,5.95,3507.3,367.3,385,5.95,1143.4,766.1,2533.2,1098.6,5.65,1
9.04,115.684,15.88,7.75,7.5,12,12.38,1394.1,129,228.2,9.04,453.9,319.8,1070.6,345,10.63,0
11.96,104.445,17.7,10.69,10.31,12.72,13.12,1302.7,121.5,228.6,13.17,430.1,304.9,991.6,343,11.88,0
7.8,127.998,12.24,7.14,7.13,9.28,9.84,1839.1,164.3,257.6,7.88,597.9,426.6,1411.9,787,8.07,0
6.77,82.428,9.56,6.22,6.17,7.29,7.6,2750.5,253.3,273.7,7.46,830.2,569.8,2107.2,930.2,6.51,1
15.32,105.344,18.36,14.2,14.29,15.98,15.73,1287.6,120,228.7,15.33,425.3,300.9,976.7,347.2,16.05,0
5.85,98.824,9.04,5.23,5.35,6.37,6.58,2133,182.7,295.6,6.01,727.1,539.1,1622.8,956.6,5.69,1
9.52,92.699,10.69,8.21,8.3,8.9,8.86,2498.6,216.5,277.9,9.75,772.7,549.7,1934.7,858.5,8.89,0
8.9,93.454,10.16,7.72,7.84,8.42,8.32,2559.4,219.8,278.1,9.02,784.4,557.4,1994.3,870.9,8.38,0
7.49,131.292,12.03,6.92,6.99,8.96,9.5,1837.7,162.5,255.3,8.07,590.2,420.8,1407.1,776.9,7.73,0
7.97,135.73,12.96,7.68,7.65,10.25,10.7,1751.8,157.2,246,8.19,557.5,395.9,1341.8,727.8,8.9,0
4.85,95.147,6.87,4.19,4.2,5.01,5.05,4514.8,475.7,371.1,4.68,1108.5,624.6,3318.1,1663.2,4.67,1
5.57,95.2,7.16,4.97,4.97,5.53,5.57,4218.1,431.5,393.2,5.45,1081.6,642,3093.2,1445.3,5.37,1
7.27,109.996,10.01,6.52,6.49,7.29,7.46,1974.5,171.1,270.8,7.47,634.9,458.6,1514.1,829.2,7.01,0
6.36,86.427,9.59,5.83,5.87,7.42,7.85,2780,256.3,275.2,6.1,840.1,576.7,2122.2,948.5,6.41,1
8.87,93.405,10.09,8.01,7.95,8.23,8.2,2549.4,218.8,279.2,9.04,782.1,554.9,1983.4,863.7,8.3,0
8.93,92.348,9.82,7.76,7.77,7.8,7.81,2525.6,218.2,279,9.31,780,553.5,1961.7,861.8,7.85,0
5.35,92.426,7.7,4.72,4.71,5.73,5.81,4614.5,497.7,353.4,5.27,1101.2,594.8,3373.7,1741,5.24,1
6.84,85.793,10.28,5.92,5.91,7.92,8.27,2323,202.7,288.2,6.85,769.1,560.1,1775.8,946.5,7.07,0
5.76,78.424,7.6,5.46,5.43,5.97,6.11,3534.5,368.1,386.1,5.72,1144.8,766.3,2551,1099.9,5.64,1
4.15,87.29,8.96,4.08,4.01,6.09,6.86,2888.6,272.4,309.7,4.09,940,660.4,2120.3,1109.3,4.5,1
5.21,85.77,8.82,5.04,5.01,6.23,6.85,2825.6,264.1,282.1,5.19,876.4,604.6,2108.9,1017.8,5.36,1
3.15,89.329,8.04,3.07,3,4.98,5.9,2959.7,294.3,339.4,2.98,1029.7,727.9,2116.2,1187.8,3.5,1
5.13,96.747,7.65,4.59,4.55,5.7,5.75,4543.7,486,361.1,5,1100.4,605.3,3320.2,1716.3,5.06,1
3.08,80.36,7.84,2.91,2.91,4.35,5.26,2926.5,285.1,326.2,3.09,986,692,2104.8,1161.7,3.17,1
8.65,136.011,13.27,8.18,8.17,10.84,11.33,1786.3,159,246.4,8.68,567,403.3,1374.1,745.9,9.54,0
6.3,104.245,10.4,5.86,5.83,6.89,7.1,2018.8,175.6,284.1,6.32,677.1,493.4,1536.5,888.3,6.27,1
3.9,86.835,8.76,3.6,3.63,5.77,6.65,2903.6,273.6,313.1,3.65,945.3,664.7,2128.1,1115,4.14,1
8.72,89.936,9.78,7.77,7.68,7.9,7.88,2597,223.3,281.8,8.38,797.5,568.1,2014.1,896.1,7.8,0
5.59,90.562,7.91,5.08,5.05,6.4,6.54,3903.4,406.4,393.5,5.49,1060,645.2,2881.3,1324.7,5.86,1
14.88,95.847,13.59,13.7,13.78,14.07,13.76,1150.2,107.1,260.5,14.62,389,278.7,882.3,187.5,15.24,0
5.7,92.473,8.15,5.36,5.26,6.39,6.46,4773.5,530.4,337.1,4.72,1118.5,579.7,3512.9,1735.2,6.03,1
5.36,86.471,7.85,5.02,5.03,6.15,6.33,3793.8,396.2,404.8,5.28,1083.2,678.7,2803.2,1277.2,5.61,1
5.56,97.145,7.05,4.95,4.95,5.55,5.57,4255.7,437.5,385.2,5.63,1077.5,631.6,3125.8,1484.7,5.42,1
8.26,91.649,10.29,7.85,7.91,8.6,8.59,2645.6,227.4,277.5,8.28,799.8,565.7,2041.3,907.5,8.34,0
5.36,92.147,7.85,4.78,4.84,5.92,6.03,4625.3,499.3,353,5.17,1100.5,592.7,3367.5,1743.4,5.42,1
9.86,90.488,11.07,8.87,8.82,9.47,9.36,2484.7,215.1,278.7,9.71,776.8,555.4,1921,886.1,9.47,0
9.57,119.869,13.23,9.2,9.18,11.24,11.75,1614.1,148.5,240.6,9.62,528.8,376.1,1205.2,674.6,10.24,0
7.83,81.661,9.93,7.08,7.07,7.69,7.96,2744.5,246,277.7,7.8,824.3,571.1,2109.8,923.7,7.29,0
4.9,91.346,6.83,4.39,4.35,4.61,4.61,4545.4,462.4,372.8,4.75,1092.8,622.2,3325.6,1620,4.51,1
8.8,142.527,13.1,8.73,8.69,11.07,11.51,1772.7,158.3,247,8.63,564.6,401.7,1361,740.9,9.89,0
8.32,116.536,12.71,8.04,8.03,9.43,9.77,1467.1,138.5,235.8,8.8,497.2,354.6,1096.7,673.5,8.64,0
7.47,133.967,12.15,7.06,6.97,9.27,9.85,1833.2,162.1,255.7,7.46,589.1,420.4,1403.7,773.1,7.91,0
12.8,104.529,16.95,11.04,11.14,14.15,14.03,1318.5,123,230.2,12.43,436.1,309.4,1004.3,344.6,13.56,0
8.22,90.875,10.16,7.74,7.74,8.44,8.47,2694.3,234.3,276.5,8.28,812.1,569.6,2071.4,915.5,8.14,0
5.56,92.495,7.53,5.01,5,6.08,6.23,4008.3,415.3,391.3,5.48,1061.9,637.7,2968.4,1363.2,5.59,1
5.31,85.011,8.01,5.03,5.04,6.2,6.41,3667.2,377.9,407.5,5.22,1110.9,724.1,2675,1200.9,5.59,1
5.85,94.776,8.25,5.56,5.5,6.63,6.66,4803.6,520.1,336.3,5.66,1106.7,578.5,3550.3,1758.1,6.24,1
9.28,120.819,13.72,8.99,8.94,10.99,11.37,1526.1,143.1,239.2,9.48,514.6,366.5,1136,684.3,10.01,0
5.84,89.106,9.44,5.58,5.53,7.21,7.76,2799.6,260.6,281.2,5.79,867.9,598.3,2107.7,996.4,6.18,1
6.81,95.257,10.44,5.7,5.65,7.68,7.87,2189.6,187.9,294.2,6.75,744.5,549.5,1667.6,967.4,6.73,0
9.27,96.71,10.04,8.13,8.14,8.38,8.3,2503.1,217.4,276.2,9.35,773.6,548.8,1941.9,858,8.45,0
7.85,120.461,11.79,7.21,7.29,8.94,9.3,1885.3,166.9,261.5,7.95,610.9,439,1448.9,810,7.89,0
9.51,121.383,13.43,9.04,8.95,11.04,11.5,1585.2,147.2,240.6,10.06,524.7,373.4,1174.8,683.5,10.02,0
3.09,87.955,7.47,2.98,2.98,4.47,5.24,2982.5,298.3,343.1,3.02,1036.8,730.9,2115.3,1187.9,3.39,1
17.21,97.175,15.4,15.38,15.32,13.83,13.22,1156.3,107.5,259.5,16.45,388.7,278,887.4,184.4,15.68,0
8.34,91.923,10.34,7.96,7.96,8.7,8.68,2646,228,276.5,8.27,800.3,565.6,2039.9,908.3,8.42,0
6.04,88.632,9.53,5.69,5.66,7.25,7.74,2775.6,256.7,274.6,5.92,840.8,577.2,2116.5,962.4,6.25,1
5.76,81.488,7.57,5.34,5.3,5.84,5.92,3570.6,370.6,390.6,6,1138,758,2576.1,1118.3,5.61,1
3.36,82.464,8.13,3.23,3.22,4.99,5.93,2901.7,278.9,316.1,3.24,961.6,674.1,2103.3,1139.6,3.64,1
5.31,90.25,7.65,5.01,5.05,6.15,6.31,3835.7,400,398.7,5.16,1072.6,664.2,2822.4,1296,5.6,1
5.98,78.151,7.55,5.57,5.48,5.83,5.96,3507.7,367.5,384.4,6.02,1144.9,767.7,2524.3,1096.9,5.66,1
5.63,88.559,9.15,5.4,5.34,6.7,7.35,2798.4,261.9,279.9,5.58,869.9,599.5,2106.4,1003.4,5.74,1
6.6,106.643,10,6.07,6.05,6.98,7.19,1979.6,172.6,276.7,6.87,650,472,1515.5,847.1,6.49,1
5.32,85.263,8.06,5.01,4.91,6.16,6.35,3717.9,389.1,400.8,5.4,1084.3,686.1,2736.5,1245.9,5.61,1
10.18,119.312,13.55,9.76,9.72,11.8,12.2,1624,149.4,241,9.97,531.4,377.7,1212.6,709,10.79,0
8.57,116.674,12.79,8.17,8.16,9.71,9.98,1458.6,137.2,232.7,8.76,490.8,349.6,1094.1,659.4,8.94,0
5.66,88.319,9.27,5.51,5.4,6.92,7.54,2795.2,260.9,279.4,5.83,866.6,596.8,2105.1,998.6,5.88,1
14.07,111.446,17.04,12.55,12.72,14.18,14.03,1349.8,124.5,228.9,14.48,442.1,313.9,1034.3,344.4,14.01,0
5.05,93.864,6.86,4.4,4.35,4.6,4.59,4525,457.3,378.5,4.89,1092.5,626.9,3307.3,1583.3,4.54,1
7.84,121.833,12.17,7.14,7.17,9.35,9.82,1866.1,166.1,261.2,7.84,606.7,434.9,1435.2,801.4,8.06,0
5.98,90.498,9.65,5.61,5.58,7.41,7.95,2792.4,258.4,279.6,5.78,857.8,591.4,2116.6,985.2,6.37,1
4.4,83.865,8.52,4.31,4.3,6.39,6.83,3244.3,343.8,386.8,4.3,1152.7,799.2,2276.4,1207.3,5.41,1
11.41,125.288,14.5,9.77,9.81,13.46,13.72,1665.6,152.1,243.2,11.27,542.1,384.2,1260.2,700.8,12.28,0
18.31,102.281,16.12,15.96,16.44,15.35,14.94,1261.4,118.3,237.2,18.91,425.4,303.5,951.7,369.6,16.36,0
10.85,131.236,14.18,10.23,10.19,12.26,12.46,1701.2,154.7,239.6,11.2,542.4,382.7,1297.4,686.5,11.39,0
5.33,84.318,8.24,5.02,5,6.33,6.55,3666.6,377.1,407.3,5.22,1119.1,733.3,2673.3,1192.3,5.67,1
9.42,85.777,10.71,7.98,8.09,9.17,9.16,2427.3,212.4,286.9,8.51,786,567.5,1864.8,927.7,9.1,0
6.21,103.17,10.4,5.7,5.71,6.75,7.06,2027.3,175.5,283.9,6.36,678.1,494.7,1541.4,891.2,6.16,1
5.48,83.366,7.02,5.02,4.98,5.13,5.3,3623.8,373.1,393.4,5.61,1119.4,737.9,2640.8,1151.7,5.03,1
4.26,86.697,8.33,4.16,4.12,6.21,6.65,3215.8,340.1,386.1,4.21,1147.5,798.7,2250.2,1211.4,5.18,1
8.7,131.564,13.42,8.43,8.41,10.67,11.09,1725.6,154.9,239.6,9,544.6,385.4,1319.5,697.2,9.55,0
5.3,84.361,7.93,5.06,5.02,6.18,6.38,3684,386.4,402.4,5.18,1098.3,702.4,2707.5,1229,5.64,1
14.76,107.512,18.44,13.35,13.14,15.34,15.36,1298.3,120.8,229.3,14.87,428.2,303.5,984.2,342.7,15.02,0
7.64,90.33,10.38,6.57,6.58,8.27,8.51,2365.5,205.9,290.7,7.81,782.8,568.6,1815.7,957.4,7.62,0
5.99,82.978,8.73,5.74,5.72,7.07,7.23,3362.1,359.3,384.4,5.94,1145.9,778.6,2427,1115.3,6.54,1
5.74,81.674,7.35,5.34,5.35,5.56,5.7,3598.9,371.6,389.2,5.81,1131.1,750.9,2608.8,1126.8,5.44,1
12.64,104.583,17.04,11.69,11.35,14.09,14.04,1325.5,123.1,233.5,12.54,439.6,312.8,1010.6,345.5,13.68,0
16.79,97.861,15.03,15.4,15.51,13.86,13.59,1235.2,116.4,241.6,16.51,414.8,294.9,929.6,375.7,14.92,0
5.39,85.018,8.29,5.1,5.09,6.44,6.63,3676,381.3,411.4,5.21,1115.6,724.6,2688.8,1210.2,5.79,1
7.76,116.934,10.89,6.92,6.98,8.29,8.56,1948.5,168.8,263.5,7.83,619.2,445.5,1483.5,819.1,7.62,0
8.3,92.092,10.41,7.71,7.76,8.8,8.79,2665.4,230.2,276.8,8.27,807,570.3,2056.2,912.3,8.41,0
6.54,87.935,9.85,5.62,5.63,7.33,7.63,2287.2,199.8,286.2,6.6,757.5,551.4,1749,941,6.63,1
5.56,92.067,7.38,4.91,4.97,5.91,6.04,4004.8,416.3,389.1,5.58,1062.7,637.5,2970.9,1365.8,5.48,1
8.22,83.236,9.81,7.06,6.99,7.57,7.8,2749.6,246.6,275.1,7.6,822.3,568.7,2117.4,923.3,7.24,0
8.26,91.383,10.54,7.79,7.74,8.73,8.79,2667.3,231.2,274,8.2,802.4,564.4,2056.8,911.1,8.36,0
9.17,84.15,9.68,6.52,6.48,7.49,7.79,2752.2,247.6,278.8,7.16,828.4,573.7,2115.7,924.1,6.95,0
12.49,104.525,16.9,11.1,10.94,13.56,13.44,1319.6,122.4,231.7,12.26,436.6,310.6,1006.2,343.5,12.79,0
7.75,128.289,12.23,7.3,7.21,9.46,9.98,1836.2,164,256.6,7.92,596.4,425.2,1412.2,785.5,8.15,0
5.08,96.312,7.63,4.61,4.61,5.77,5.88,4573.8,484.8,359.9,4.71,1100.2,606.5,3362.1,1704.7,5.14,1
5.33,90.475,7.84,5.1,5.09,6.27,6.42,3854.4,401,401.5,5.36,1072.5,663.2,2836.8,1299.8,5.7,1
7.35,94.56,11.02,5.5,6.48,8.71,8.97,2238.2,191.9,290.6,7.26,750.1,551,1706.5,953.5,7.7,0
8.99,85.148,10.44,8.05,7.94,8.98,9,2421.7,211.6,288.6,8.44,786.6,568.9,1860.3,930.4,8.75,0
4.74,83.63,8.56,4.62,4.55,6.52,6.92,3262.9,346.2,386.1,4.66,1152.4,796.8,2299.2,1198,5.61,1
8.96,119.328,14.2,7.44,7.54,10.28,10.5,1411.4,130.9,230.9,9.53,465.5,330.4,1082.4,356.6,8.89,0
5.36,84.951,8.23,5.19,5.13,6.4,6.59,3693,383,412.1,5.23,1112.6,719.7,2703.7,1213.7,5.8,1
6.75,91.784,10.79,5.8,5.62,7.96,8.32,2241.7,195,294.8,6.43,756,554.9,1714.1,940.5,6.87,0
5.37,92.745,7.67,5.03,5.05,5.83,5.88,4678.7,504.7,357,5.2,1110,597.2,3437.5,1739.1,5.5,1
3.72,86.697,8.64,3.64,3.6,5.75,6.65,2892.6,275,312.9,3.84,950.4,668.1,2108.7,1127,4.12,1
12.57,104.021,17.3,11.66,11.59,14.32,14.46,1325,122.8,234.8,12.98,442.1,315.6,1013.3,346.6,13.8,0
7,93.57,10.81,6.03,5.68,8.27,8.52,2187.3,186.9,300.4,6.77,748.6,555.6,1665.4,967.1,7.2,0
9.41,120.921,13.38,9,8.97,11.1,11.52,1567.8,145.9,239.2,9.49,521,371.1,1166,681.4,10.1,0
3.1,88.374,6.97,2.99,3.08,4.57,5.14,3152.2,327.9,387.9,3.17,1135.4,800,2211.3,1227.5,3.66,1
5.73,103.045,9.96,5.24,5.2,6.64,6.96,2052.7,176.8,286.6,5.82,686.7,502.8,1554,905.3,5.79,1
5.58,97.467,6.96,4.99,4.93,5.52,5.5,4272.8,440.2,381.8,5.42,1075.9,626.7,3149.7,1493.6,5.41,1
8.43,92.472,12.35,7.08,7.42,8.96,9.23,1150.8,110,256.7,9.08,392.2,277.9,873.3,182.9,8.23,0
7.97,135.153,12.94,7.69,7.5,9.75,10.39,1811,160.7,251.4,8.14,575.8,410.1,1390.6,752,8.52,0
3.1,85.012,7.38,3.07,3.05,4.5,5.19,3037.6,307,362.3,3.01,1076.8,761.3,2151.2,1205,3.49,1
5.28,85.055,7.78,5.04,5.03,5.97,6.15,3715.5,390.9,399.1,5.27,1081.4,681.8,2744.3,1255.5,5.48,1
3.96,84.161,8.73,3.72,3.76,5.61,6.5,2875.6,271,303.2,3.93,926.1,648,2115.6,1088.2,4.19,1
4.14,86.193,8.83,3.96,3.94,5.86,6.7,2873.3,271.2,303.6,3.96,927,648.6,2115.7,1095.3,4.41,1
5.17,92.403,6.83,4.07,4.12,4.2,4.22,4520.2,455.6,377.5,4.95,1091,627,3287.8,1565.5,4.1,1
8.18,91.782,10.65,7.26,7.28,8.79,8.92,2384.5,207.9,290.8,8.15,786,569.7,1829.5,947.3,8.24,0
5.56,97.526,7.04,5,5,5.52,5.53,4253.4,438.4,387,5.43,1079.4,632.4,3128.6,1487.2,5.42,1
3.1,88.178,7.57,3,2.97,4.46,5.23,2992.9,299.2,343.2,3.04,1039.3,732.4,2120.5,1187.9,3.36,1
9.08,86.799,10.8,8.24,8.24,9.3,9.28,2432.6,213,285.6,9.22,785.7,566.6,1873.5,922.9,9.17,0
8.16,89.699,9.8,7.57,7.53,7.95,7.94,2613.3,224.3,279.2,8.22,796.1,565.6,2022.9,900,7.78,0
8.46,115.901,13.06,8.12,8.16,10,10.38,1440.1,134.5,234.2,8.53,481.8,343.7,1090.2,582.7,8.98,0
5.51,95.905,6.99,4.98,5.02,5.36,5.45,4171.7,428,391.7,5.53,1072,636,3054.1,1415.8,5.22,1
5.92,97.756,9.08,5.44,5.51,6.46,6.66,2137.1,183,296.9,6.13,728.8,540.4,1627.6,954.6,5.82,1
17.78,105.046,16.76,15.46,15.69,14.42,14.06,1269.4,118.5,233.7,18.4,423.2,300.6,957.5,361.3,15.22,0
14.26,115.11,16.71,12.25,12.46,14.57,14.48,1376.4,127.3,228.1,14.24,448.7,316.7,1058.3,343.3,14.22,0
8.21,132.563,13.18,7.97,7.81,10.32,10.9,1746.1,156.2,244.7,7.99,553.2,392.7,1339.6,705.3,9.09,0
5.75,81.679,7.35,5.43,5.38,5.58,5.71,3592.6,371.9,392.2,5.74,1135,754.4,2605.3,1124.3,5.43,1
8.97,117.042,12.82,8.68,8.64,10.06,10.28,1457.4,136.9,236.2,8.88,493,352.1,1095.5,650.5,9.34,0
8.98,119.003,12.96,8.73,8.7,10.2,10.49,1488.4,139.7,238,8.84,504.9,360.4,1107.5,687.7,9.54,0
9.82,88.463,10.91,8.73,8.67,9.43,9.42,2470.9,214.2,285.7,9.8,786.3,565.7,1911.5,895.7,9.4,0
5.57,98.188,6.96,4.95,4.96,5.47,5.47,4286.1,443.5,376.2,5.5,1073.2,620.5,3154.9,1511.1,5.36,1
5.61,88.419,9.14,5.34,5.32,6.66,7.3,2801.1,261.8,280.7,5.6,873.1,602.9,2103.2,1004.2,5.7,1
5.79,102.139,9.95,5.3,5.29,6.66,6.92,2061,178.7,289.4,5.91,698.7,514,1564.2,924.6,5.82,1
3.09,87.803,7.08,3.11,3.11,4.49,5.04,3090.8,320.4,383.8,3.03,1123.4,795.4,2183.6,1216.6,3.58,1
4.69,84.501,8.54,4.59,4.56,6.53,6.9,3255.2,345.5,385.5,4.35,1151.1,796.1,2291.7,1198.2,5.63,1
3.09,85.717,6.96,2.98,2.96,4.19,4.73,3077.4,315.8,376,3.03,1107.9,783.5,2171.8,1211.2,3.38,1
6.58,110.948,9.92,5.84,5.84,6.59,6.8,1979,171.5,272.2,6.97,640,463.3,1517.3,839.3,6.21,1
5.91,102.758,10.04,5.64,5.48,6.35,6.7,2032.8,176.3,284.4,6.38,681.3,497.3,1545.8,897,5.85,1
4.87,94.409,6.98,4.38,4.39,5.07,5.11,4492.8,473.2,374.1,4.79,1105.8,624.4,3303.2,1649.8,4.75,1
3.11,87.91,7.11,3.11,3.08,4.47,5.03,3084.9,319.1,383.8,3.04,1122.8,796,2179.7,1217.6,3.56,1
3.07,85.846,7.45,2.89,2.85,4.26,5.08,2987.2,301.3,347.8,2.93,1045.3,736.4,2112.5,1186.7,3.21,1
5.75,81.4,7.45,5.22,5.24,5.75,5.84,3587.4,371.4,390.7,5.76,1134.9,754.4,2593.1,1123.8,5.58,1
13.22,94.932,12.85,12.09,12.05,11.83,11.68,1145.1,106.5,262.4,12.8,389.9,280.2,878,189.9,12.8,0
8.06,91.551,10.4,7.17,7.19,8.54,8.67,2384.2,209.2,289.1,8.17,785.8,568.9,1832.2,941.3,8.07,0
4.89,95.084,7.06,4.57,4.52,5.25,5.29,4509.1,469.8,369.3,4.85,1096.8,618.8,3310.7,1645.2,4.89,1
5.56,93.095,7.75,5.11,5.12,6,6.03,4725.2,507.2,354.3,5.52,1110.5,595.2,3465.8,1740.6,5.65,1
7.99,119.022,11.09,7.02,7.02,8.24,8.54,1932.4,167.6,267,8.02,618.9,446.5,1474.2,816.3,7.59,0
9.21,93.636,12.55,8.72,8.6,10.18,10.47,1168.8,111.4,259.8,8.85,399.1,283.1,883.2,190.8,9.71,0
13.29,94.685,12.89,12.19,12.17,10.96,10.87,1137.2,106.1,260.2,13.77,387.1,277.8,872,193.6,12.11,0
10.26,119.227,13.63,9.67,9.74,11.96,12.36,1626.6,149.7,242,10.41,533.2,379.2,1218.7,705.7,10.91,0
6.21,98.057,9.11,5.66,5.55,6.57,6.81,2140.2,183.6,295.2,6.21,730.6,541.3,1625.2,954,5.98,1
3.07,89.421,6.99,3.02,2.97,4.43,5.03,3152,325.1,387.9,2.98,1131.7,799.2,2204.5,1226.7,3.52,1
10.11,119.44,13.48,9.65,9.76,11.77,12.17,1621.3,149.3,242,10.04,532.8,379.1,1210.9,709.1,10.85,0
6.01,80.438,8.38,5.76,5.75,6.81,6.95,3393.8,362.8,381.8,5.94,1148.1,776.9,2448.9,1098.9,6.39,1
5.34,88.66,7.88,5.06,5.04,6.17,6.36,3808.4,397.3,400.2,5.18,1079,673.4,2799.5,1283.7,5.62,1
8.6,115.569,13.6,7.86,7.91,9.88,10.22,1427,132.6,234.1,8.69,473.3,337,1087,430.8,8.8,0
8.2,90.231,10.31,7.8,7.74,8.49,8.53,2641.4,226.7,279.1,8.25,799.9,566.7,2037.7,905.6,8.19,0
7.53,95.523,11.21,6.49,6.65,9.1,9.39,2229.6,192.4,290.8,7.43,750.4,551,1703.7,951.4,8.1,0
4.9,96.163,7.41,4.62,4.53,5.63,5.75,4539.9,482.4,360.6,4.65,1100.3,609.3,3337.3,1694.2,5.08,1
4.01,84.428,8.67,3.86,3.81,5.61,6.44,2885.5,270.5,301.4,4.17,923.2,645.5,2123.8,1082.7,4.19,1
5.6,90.607,8.18,5.18,5.17,6.58,6.75,3856.5,402.2,400,5.86,1069.3,658.7,2836.8,1306.7,5.99,1
5.31,84.516,7.92,4.97,4.96,6.1,6.31,3656.6,376.6,404.7,5.24,1117.1,731.9,2671.4,1188.1,5.52,1
8.52,116.748,12.75,8.03,8.12,9.77,10.02,1464.5,137.7,233.4,8.7,492.1,350.5,1097.7,664.5,8.98,0
8.02,85.134,10.24,7.49,7.46,8.33,8.56,2725.9,240.5,277.7,8.08,820,570.3,2094.4,922.9,7.85,0
5.87,88.526,9.47,5.6,5.51,7.16,7.64,2788.1,256.5,276.9,5.92,846.2,582.7,2124.9,963.7,6.11,1
3.1,86.916,7.25,3.1,3.06,4.54,5.21,3048.3,310.8,366.4,3.03,1089.9,769.7,2155.4,1207,3.57,1
7.15,86.419,10.58,6.34,6.35,8.4,8.73,2338.3,204,287.8,7.14,772.4,561.6,1788.5,949.8,7.58,0
20.76,96.858,14.95,16.67,16.21,14.17,13.69,1224.9,115.1,262.9,19.83,409.4,290.8,925,399.8,15.44,0
5.48,85.67,7.57,4.83,4.83,5.89,6.06,3765.5,394.4,403.4,5.22,1079.3,676.6,2783.9,1270.1,5.46,1
8.58,91.975,12.23,8.21,8.08,9.16,9.46,1155.1,110.4,258.3,9.26,395.1,280.1,875.1,186,8.54,0
9.75,90.021,11.02,8.66,8.53,9.26,9.16,2485.4,216,281.5,9.86,781.8,559.6,1923.5,871.2,9.22,0
5.83,104.02,9.64,5.39,5.36,6.44,6.75,2072.6,179.5,289.7,6.13,704.2,519.3,1573.2,935.4,5.79,1
7.22,133.947,12.05,6.73,6.81,8.9,9.5,1829.6,161.9,253.7,7.13,585.4,417.3,1403.4,770.1,7.66,0
5.58,95.831,7.15,5.05,5,5.57,5.58,4245.6,432.5,389.8,5.6,1083,642.4,3104.2,1451.3,5.36,1
6.67,106.413,10.61,5.99,5.97,6.99,7.21,2005,174.4,281.6,7.02,667.9,486.2,1534.8,876.9,6.36,1
8.48,115.763,12.55,8.1,8.14,9.69,10.1,1470.7,138.6,237.4,8.59,500.7,357.9,1095,680.2,8.93,0
8.83,94.236,10.21,7.99,7.98,8.33,8.26,2552.9,219,278.4,9.01,781.6,554.4,1985.4,864.1,8.36,0
9.36,95.868,10.19,8.22,8.13,8.45,8.37,2516,217.7,277.1,9.48,774.6,549.3,1950.6,859.4,8.53,0
5.12,86.192,8.78,4.99,4.85,6.12,6.79,2828.6,265.3,283.1,5.1,883,610.3,2102.2,1025.2,5.15,1
5.75,79.159,7.8,5.41,5.4,6.07,6.24,3554.4,369,388.5,5.73,1148,768.8,2569.9,1102,5.71,1
4.76,83.828,8.49,4.14,4.03,5.38,6.21,2857.9,267.4,290.3,4.49,897.5,623.1,2112.7,1046.4,4.35,1
5.18,96.276,7.71,4.75,4.63,5.68,5.76,4555.2,485.3,358,4.95,1098.8,604.5,3326.3,1705.8,5.11,1
