@relation wankara
@attribute Max_temperature numeric
@attribute Min_temperature numeric
@attribute Dewpoint numeric
@attribute Precipitation numeric
@attribute Sea_level_pressure numeric
@attribute Standard_pressure numeric
@attribute Visibility numeric
@attribute Wind_speed numeric
@attribute Max_wind_speed numeric
@attribute class numeric
@attribute group {0,1}
@data
73.8,49.3,48.1,0,29.82,26.71,7,5.41,13.8,61.6,0
63,28.4,32.3,0,30.06,26.85,8.4,7.71,14.9,48.1,1
41,20.1,18.3,0,30.21,26.93,8.5,5.18,13.8,31.5,1
50,32,37.6,0,30.06,26.81,6.3,6.1,13.8,41.7,1
77,51.8,53.6,0.8,29.94,26.83,7.3,4.49,16.1,64.2,0
68.4,44.6,40.9,0,29.79,26.72,8.5,7.25,16.1,59.7,0
64.8,36,39.6,0,30.03,26.82,7.2,4.14,14.9,49,0
83.1,49.6,46,0,29.77,26.7,8.5,2.88,10.2,65.6,0
55.4,13.8,33,0,30.06,26.77,3.2,1.27,4.72,37.7,1
85.3,39.2,39.8,0,30.02,26.85,8.2,3.45,14.9,60.6,0
55,43.7,45.4,0,29.78,26.62,7.4,4.83,17.2,50.2,0
48.6,42.8,39.6,0.8,29.93,26.73,7.7,7.48,11.3,45.4,1
46.4,33.8,32.8,0,29.94,26.69,8.7,6.1,11.3,41.7,1
96.8,57.9,50.4,0,29.84,26.74,8.1,7.37,13.8,77.1,0
82.4,58.3,49.3,0,29.91,26.84,8.6,11.5,16.1,70.1,0
48.2,33.8,34.9,0,30.03,26.77,6.2,1.61,9.21,40.7,1
78.8,60.8,51.6,0.1,30.11,26.96,8.3,6.33,12.7,68.1,0
71.6,34.7,29.1,0,30.02,26.84,8.2,5.52,12.7,53.4,0
48.6,34.3,34.4,0.3,29.77,26.54,8,5.64,12.7,40.2,1
36.3,30.2,26.2,0,29.92,26.63,8.9,15.1,20.8,33,1
82.4,50.7,51.5,0.2,29.82,26.71,8.7,5.98,20.8,64.7,0
45.1,32,33.6,0,30.11,26.81,4.8,1.84,6.9,38.1,1
59,36.3,38.1,0.05,29.95,26.74,8,10.3,18.3,47.9,1
62.6,45,40.9,0.8,30,26.83,8.8,4.49,9.21,53.1,0
38.1,15.8,15.8,0,30.29,26.94,8.4,6.9,12.7,28.2,1
65.5,45.3,45.9,0.1,29.81,26.66,8.7,4.03,12.7,54.1,0
73.4,39.9,38.1,0,29.93,26.75,8.7,4.37,9.21,59.3,0
67.5,42.4,39.6,0,29.98,26.8,8.6,1.61,10.2,54.6,0
81.3,53.4,41.5,0,29.88,26.75,8.4,10.7,18.3,67.9,0
86,50.7,49.8,0.1,29.79,26.73,9.1,3.8,12.7,71.5,0
53.1,18.7,23.2,0,30.39,27.03,3.1,0.92,6.9,28.9,1
42.8,32,33.7,0,29.85,26.62,7.8,3.68,10.2,37.2,1
70.5,55.4,52.6,0.2,29.73,26.63,7.6,7.83,13.8,60.9,0
41.7,16.9,24.8,0,30.16,26.79,4.5,1.15,13.31,30.5,1
64.8,38.1,33.7,0,30.16,26.96,8.7,6.56,12.7,50.7,0
39.2,22.6,19.9,0.1,29.95,26.67,4,14.3,18.3,25,1
62.1,23,27.3,0,30.25,26.95,8.5,1.38,5.87,42.4,1
72,55.8,52.9,0,29.84,26.73,8.6,5.29,10.2,62.6,0
64.4,32.4,45.6,0.4,29.52,26.41,6.7,4.26,13.8,54,0
44.6,32,30.9,0.1,30.07,26.84,8.3,5.87,13.8,38.1,1
57.9,16.5,21.2,0,29.95,26.63,8.2,7.6,20.8,37.8,1
80.6,46.4,44.2,0,29.91,26.75,8.9,3.8,9.21,65,0
66.2,44.4,41.5,0,30.01,26.82,8.8,6.21,14.9,56.5,0
61.9,35.2,34.7,0,29.95,26.77,8.7,6.56,16.1,49.9,0
82.4,56.8,49.5,0,29.81,26.74,8.7,8.75,13.8,68,0
82.8,52.2,40.7,0,29.87,26.77,8.2,5.06,13.8,66.4,0
70.9,29.8,35.5,0,30.05,26.86,7.4,5.41,13.8,55.2,0
34.2,17.6,18.7,0.05,30.26,26.95,7.7,5.52,10.2,25.5,1
39.2,28.4,23.6,0,30.04,26.78,8.8,10.5,14.9,34.1,1
48.2,30.2,32.3,0,30.13,26.81,1.4,0.35,3.34,35.2,1
61.5,37,38.2,0,29.76,26.59,8.3,17.7,33.2,50.5,0
72,50.7,47.5,0,29.83,26.72,8.8,7.83,14.9,61.1,0
38.5,30.2,28.2,0,30.12,26.81,8.6,8.63,13.8,34.1,1
95.4,61.9,49.2,0,29.88,26.78,8.6,6.79,18.3,80.2,0
41,23,24.9,0.2,29.62,26.39,5.2,8.98,14.9,30.5,1
57.2,41,40.9,0,29.82,26.64,8.3,10.7,19.4,50.7,0
47.8,36.7,37.2,0.2,29.97,26.76,7.3,6.44,11.3,41.7,1
48.6,37.6,37,0,29.88,26.66,7.4,7.48,17.2,42.9,1
43.5,35.2,35.4,0,30.09,26.81,7.1,2.65,8.06,40.2,1
74.1,52.5,55.3,0,29.79,26.69,8.2,3.91,13.8,62.6,0
46.8,28.4,30.3,0.3,30.06,26.83,8.4,8.86,16.1,38.2,1
51.8,37.8,35.7,0.05,29.88,26.66,8.3,10.1,27.5,44.8,1
53.6,19.4,21.2,0,30.08,26.83,7.9,3.91,12.7,35.6,1
48.2,24.4,25.9,0,30.08,26.77,5,2.07,41.3,33.2,1
55.4,33.1,35.8,0,30.2,26.92,5.6,1.61,10.2,42.2,1
37.4,8.2,12.5,0,30.24,26.81,7,0.58,4.72,21.8,1
55.4,27.7,34.4,0,30.11,26.82,3.9,1.38,11.3,40.1,1
93.2,64,41.5,0,29.94,26.83,8.2,7.25,14.9,78.3,0
79,59,49.3,0.05,29.68,26.65,8.2,9.09,19.4,69.9,0
42.1,21.2,23.5,0,30.31,26.95,3.4,0.58,4.72,30.5,1
67.3,34.9,38.3,0,30.22,26.99,6.8,1.27,6.9,49.1,0
41.5,21.2,20.4,0,30.14,26.86,8.5,6.33,16.1,31,1
31.6,12.2,19.2,0.05,30.35,26.93,4.5,4.03,10.2,22.9,1
45.5,28.4,31.2,0,30.16,26.9,6,1.61,8.06,35.6,1
48.7,18.1,21.6,0,30.18,26.83,5.1,2.99,12.7,31,1
78.1,46.4,40.8,0,29.9,26.78,8.6,5.64,14.9,63,0
38.3,24.8,16.6,0,30.1,26.78,8,11,19.4,30.2,1
59.9,42.8,48.1,0.4,30.01,26.83,8,3.91,11.3,53.1,0
66.2,46.8,45.2,0,29.99,26.81,8.3,9.21,17.2,54,0
34.2,28.4,22.5,0,30.16,26.83,8.9,1.84,8.06,31.3,1
42.8,32,32.9,0.3,29.93,26.7,7.7,4.49,14.9,39,1
63.3,26.6,30.2,0,30.24,26.97,5,0.81,8.06,43.2,1
41,22.6,23,0,30.18,26.85,7.3,1.96,5.87,30.5,1
61.2,26.1,30.1,0,29.94,26.71,8.6,1.38,5.87,45.3,1
45.7,29.5,30,0,30.31,26.99,6.1,3.91,9.21,35.6,1
41,9.7,17.4,0,30.2,26.78,4.5,5.41,19.4,25.4,1
69.8,31.1,49.4,0.2,29.92,26.77,7.1,1.96,8.06,58,0
34.2,25.2,21.1,0.1,29.82,26.52,6,12.8,20.8,29.6,1
39.9,31.3,29.6,0,30.16,26.85,8.9,11.7,19.4,35.9,1
62.6,40.1,41.4,0,29.85,26.67,8.5,4.03,10.2,51.8,0
52.5,30.2,42.7,0.2,29.68,26.52,8.1,8.4,12.7,48.9,0
48.9,31.6,32,0,30.22,26.93,7.4,3.45,9.21,39.5,1
60.8,33.8,36.5,0.1,29.52,26.38,7.9,9.21,23,45.2,1
32.4,28.4,25.7,0,29.92,26.59,4.5,6.56,13.8,30.2,1
66.2,35.6,32.7,0,29.98,26.93,7.1,5.64,10.2,52.1,0
72,40.3,40.4,0,30.09,26.93,8.6,4.03,13.8,55.4,0
61.9,44.1,40.8,0,29.86,26.68,8,3.8,12.7,50,0
41.7,18.7,20.7,0,29.91,26.66,8.3,3.8,11.3,29.7,1
71.6,53.6,50.3,0,29.74,26.65,8.4,5.52,13.8,63.4,0
48.2,21.9,27.4,0.05,30.11,26.79,6.8,5.52,17.2,34.4,1
82.4,42.3,31.9,0,29.98,26.84,7,2.42,9.21,64.6,0
32,10.6,17.1,0,30.57,27.12,2.5,0.69,4.72,22.4,1
33.1,20.1,19.8,0.2,29.95,26.65,8.9,6.44,13.8,27.1,1
79.5,45.3,47.1,0,29.99,26.87,8.8,2.42,8.06,62.8,0
32,20.5,20.7,0.1,30.06,26.75,8.4,8.52,14.9,27.8,1
79.9,45.3,45.9,0,29.96,26.84,8.3,3.57,10.2,63.8,0
30.2,-2.2,4.8,0,30.57,27.16,5.4,0.69,8.06,13.1,1
75.6,41.7,45.2,0,30,26.86,8.4,6.33,13.8,61.4,0
64,41,39,0,29.99,26.8,8.9,8.29,11.3,52.6,0
84.2,55.4,52.6,0,29.89,26.83,8.6,9.32,17.2,71,0
52.2,35.6,32,0,30.23,26.99,8.9,8.52,16.1,44.7,1
81.3,47.1,43.4,0,29.97,26.83,8.5,3.8,11.3,65.8,0
77.7,53.6,49,0,29.69,26.62,8.7,10.7,16.1,65.2,0
46,30.2,31.9,0,29.9,26.65,5.7,3.22,12.7,35.2,1
77,47.1,39.8,0,30.08,26.91,8.9,9.78,16.1,63.1,0
56.5,32,36.1,0,30.24,26.98,7.8,2.88,10.2,44.2,1
69.8,50,44.1,0,29.86,26.71,8.8,9.9,18.3,58.9,0
77.7,42.8,47.6,0,29.88,26.75,8.8,4.26,10.2,64,0
79.2,48.2,47.9,0.2,29.81,26.71,8.6,2.76,11.3,65.1,0
86.4,53.2,46.3,0,29.91,26.78,10,7.37,13.8,70.9,0
70.2,31.5,52.6,0,29.68,26.57,7.2,4.14,16.1,60.9,0
74.5,55.4,54.5,0,29.86,26.78,7.8,7.48,16.1,64.4,0
55,33.8,35.2,0.1,30.16,26.93,7.6,4.26,11.3,43.7,1
54,45.3,44.4,0.2,29.91,26.72,6.7,5.06,11.3,48.8,0
70.9,53.6,43.6,0,29.89,26.77,9.1,8.52,12.7,61.2,0
41.7,15.1,18.1,0,30.15,26.85,7.7,1.61,5.87,27.6,1
93.2,64.4,55,0,29.77,26.75,8.4,13.1,18.3,78.5,0
62.6,36.3,35.2,0,30.21,27,8.2,6.9,14.9,49.9,0
72.3,42.6,44.1,0,29.91,26.76,8.7,3.68,11.3,60.5,0
75.6,51.8,52.2,0,29.72,26.62,8.5,10.1,20.8,61.4,0
57.9,42.8,45.5,0.2,30.06,26.84,4.9,2.88,8.06,49.5,0
84.9,44.6,45.1,0,29.94,26.82,7.8,6.44,20.8,65.3,0
90,63,50.6,0,29.61,26.61,8.3,6.1,10.2,76.6,0
56.8,24.4,26.7,0,30.16,26.88,8.6,2.53,10.2,39.5,1
81,62.2,48.5,0,29.86,26.8,8.9,12.7,14.9,70.1,0
77.7,51.8,42.9,0,29.91,26.81,8.6,3.68,9.21,65.1,0
68,48.2,44.9,0.3,29.67,26.54,8.1,4.49,16.1,53.9,0
84.2,42.8,33.2,0,29.99,26.83,8.4,3.22,10.2,64.4,0
63.5,39.2,40.9,0,30.08,26.88,8.3,3.68,13.8,50.3,0
49.6,33.4,34,0.3,29.86,26.64,8.2,6.9,17.2,42.2,1
47.1,28.4,31.4,0.05,29.89,26.69,7.1,4.83,25.3,37.6,1
41.7,33.3,31.9,0.3,30.12,26.83,4.4,1.5,4.72,36.6,1
53.6,30.7,37.9,0,30.05,26.79,5.2,4.26,10.2,43,1
51.8,39.2,37.5,0,29.79,26.62,7.9,8.4,20.8,44.9,1
57.6,24.8,29.8,0,30.15,26.88,7.9,2.88,9.21,40.8,1
50,30.2,26.1,0.05,29.95,26.72,9.2,8.63,13.8,40.2,1
46.4,28.4,32.1,0.2,29.8,26.58,8.9,5.75,16.1,39.8,1
63.3,25.7,23.9,0,29.86,26.66,8.4,2.53,8.06,45,1
60.4,38.5,32,0,29.92,26.72,8.7,10,18.3,49.8,0
62.2,26.2,30.2,0,30.31,27.03,5.7,2.76,9.21,41.9,1
34.5,14.4,15.4,0,30.04,26.68,8.7,2.76,5.87,26.6,1
78.8,51.8,53.6,0,29.72,26.65,8.1,3.68,10.2,66.3,0
34.2,24.1,18.5,0,30.43,27.06,8.8,10.1,17.2,28.2,1
31.6,8.6,8.4,0,30.36,26.94,7.8,3.91,9.21,21,1
62.2,41.7,41,0,29.99,26.79,8.4,10.5,19.4,50,0
75.4,48.7,52.3,0,29.82,26.71,7.8,3.68,10.2,62.9,0
39.2,24.8,30.1,0,30.28,27.01,4.8,3.68,8.06,33.8,1
42.8,22.6,25.4,0.05,30,26.69,8.4,5.06,11.3,33.8,1
57.6,28.8,28,0,30.03,26.79,8.5,8.52,13.8,42.6,1
57.6,18.9,23.7,0,30.35,27.03,6,1.96,5.87,36.3,1
82.4,53.6,51.6,0.05,29.7,26.64,7.6,5.06,27.5,69.4,0
52.5,28.4,25.5,0,30.25,27,8.5,5.98,14.9,39.6,1
72.7,44.1,43.6,0,29.99,26.84,8.8,3.11,10.2,59.8,0
75,50,51,0,29.87,26.77,8.5,5.06,10.2,62.8,0
92.5,63,48.3,0,29.78,26.77,8.6,12.2,20.8,79.3,0
57.9,24.4,28.5,0,30,26.77,8.1,4.03,16.1,41.5,1
39.2,19.4,22.9,0,30.31,26.99,8.3,3.11,6.9,32.3,1
87.3,49.6,41.5,0,29.72,26.66,8.2,4.03,11.3,70.6,0
69.8,44.6,46.5,0,29.99,26.83,8.6,6.9,13.8,56.1,0
82,48.9,41.5,0,29.87,26.73,8.4,9.32,14.9,68.4,0
46.6,22.6,26.5,0,30.1,26.77,4.1,0.35,3.34,32.1,1
50.7,24.8,26,0,30.27,26.96,5.5,1.96,10.2,33.6,1
52.9,24.8,31.1,0.1,30.2,26.88,3.2,1.15,6.9,35.3,1
42.1,35.6,35.3,0.3,29.88,26.63,6.7,2.42,6.9,38.1,1
35.4,28.2,25.1,0,29.94,26.65,6.4,14.1,26.3,31.5,1
80.6,59,53,0.05,29.77,26.71,8.7,8.63,13.8,69,0
31.5,19,14.1,0,30.28,26.9,8.9,6.44,17.2,23.4,1
78.1,46.8,44.7,0,29.94,26.82,8.2,7.25,11.3,64.1,0
74.5,53.6,49.7,0.2,29.8,26.7,8.6,10.9,20.8,65,0
42.8,30.2,29.9,0.2,29.5,26.3,6.4,10.4,17.2,35.1,1
28.8,20.5,21.4,0,30.26,26.95,5.5,6.33,12.7,25,1
58.1,30.9,42.2,0.6,29.67,26.53,7.9,3.57,11.3,51.7,0
47.1,33.8,34.8,0,30.1,26.82,4.1,3.57,9.21,38.9,1
95.7,56.5,36,0,29.93,26.81,8.6,2.53,10.2,76.7,0
37.4,30.2,28.5,0,30.07,26.76,7.5,9.55,13.8,33.1,1
48.6,26.6,27.4,0,30.3,26.99,8.4,8.06,14.9,36.2,1
82.4,47.8,38.1,0,30.07,26.91,8.5,2.19,9.21,66.4,0
37.4,17.2,19,0,30.46,27.06,7.8,2.65,9.21,26.7,1
75.9,50.4,44.1,0,29.78,26.68,8.7,4.6,12.7,63.6,0
45.5,30.2,33.4,0,30.11,26.82,1.7,0.46,3.34,36.5,1
54.1,42.4,33.4,0,30.04,26.8,8.5,8.75,17.2,47.4,1
35.6,14.9,17,0,29.83,26.56,8,6.9,14.9,25.6,1
41,15.8,21.4,0,30.3,26.91,7.7,0.58,4.72,26.9,1
34.2,26.6,21.5,0,30,26.67,8.5,12.6,17.2,30.6,1
83.1,58.8,55.9,0,29.77,26.73,8.4,7.6,12.7,72.6,0
73.4,53.6,49.1,0.1,29.81,26.7,7.9,4.83,13.8,61,0
83.5,45.3,39.9,0,30.03,26.87,8.5,7.37,19.4,66.2,0
78.3,47.5,47.9,0,29.85,26.75,8.6,2.42,5.87,63.5,0
69.4,48.9,49.7,0,29.65,26.56,8.7,8.63,17.2,60.7,0
80.6,54.3,51.3,0.3,29.76,26.68,8.3,5.98,13.8,68,0
31.6,9.1,10.4,0,30.44,26.98,8.6,0.58,4.72,18.9,1
60.8,46.4,43.9,0.3,29.65,26.5,7.7,7.71,14.9,51.8,0
79.9,52.2,48.1,0,29.91,26.83,8.8,5.64,13.31,64.9,0
86,46.8,43.9,0.4,29.83,26.7,8.5,5.87,12.7,69.2,0
45.3,30.6,32,0,30.06,26.76,8.7,9.32,16.1,40.2,1
57.2,35.6,33.4,0,29.83,26.64,8.8,15.1,27.5,47.2,1
45.3,28.4,26.6,0,30,26.71,9,3.11,11.3,36,1
64.8,48.2,50,0.2,29.82,26.72,8.4,8.29,16.1,57.5,0
